City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
457,Hay River,CA,60.8156,-115.7999,-23.82,69,1,9.22,clear sky
458,Airai,TL,-8.9266,125.4092,63.03,94,100,2.73,overcast clouds
459,Ati,TD,13.2154,18.3353,86.04,14,61,8.32,broken clouds
460,Itororo,BR,-15.1169,-40.0703,72.28,88,100,2.82,overcast clouds
461,Souillac,MU,-20.5167,57.5167,86.38,70,40,18.41,light rain
462,Agadez,NE,19.75,10.25,68.2,23,0,6.17,clear sky
463,Landeck,AT,47.1301,10.5636,27.41,87,75,1.61,broken clouds
464,Filadelfia,US,39.9523,-75.1638,37.98,85,1,1.99,clear sky
465,Luancheng,CN,37.8792,114.6517,37.56,53,46,1.01,scattered clouds
466,Lokosovo,RU,61.1333,74.8167,-20.24,99,9,3.0,clear sky
467,Saint-Georges,GD,12.0564,-61.7485,73.08,83,20,9.22,few clouds
468,Mahenge,TZ,-8.6833,36.7167,79.83,54,100,4.43,overcast clouds
469,Honiara,SB,-9.4333,159.95,79.72,85,99,5.28,overcast clouds
470,Taoudenni,ML,22.6783,-3.9836,70.3,19,0,4.18,clear sky
471,Nazilli,TR,37.9163,28.3223,58.15,82,100,3.38,overcast clouds
472,Bowmore,US,34.9421,-79.3031,42.89,90,1,0.0,mist
473,Taguatinga,BR,-12.3857,-46.5711,72.3,92,100,1.9,overcast clouds
474,Gort,IE,53.0664,-8.8167,47.95,80,100,21.7,overcast clouds
475,Nouadhibou,MR,20.931,-17.0347,60.78,77,97,25.32,overcast clouds
476,Nantucket,US,41.2835,-70.0995,45.03,93,100,21.05,overcast clouds
477,Tombouctou,ML,20.0,-3.0,69.28,18,76,4.5,broken clouds
478,Bud,US,39.447,-86.1758,15.89,74,100,9.82,overcast clouds
479,Marrakesh,MA,31.6315,-8.0083,51.87,66,0,6.91,clear sky
480,Cordoba,AR,-31.4135,-64.1811,68.76,55,0,5.75,clear sky
481,Cayenne,GF,4.9333,-52.3333,75.24,92,75,4.61,broken clouds
482,Yeppoon,AU,-23.1333,150.7333,82.18,81,3,8.93,clear sky
483,Troitskoye,RU,52.9821,84.6757,4.71,97,19,3.31,few clouds
484,Tromso,NO,69.6496,18.957,24.82,68,40,1.01,snow
485,Andenes,NO,69.3143,16.1194,30.18,69,75,23.02,light snow
486,Nortelandia,BR,-14.4547,-56.8028,72.9,96,88,1.97,overcast clouds
487,Hirara,JP,24.8,125.2833,68.27,68,75,14.97,broken clouds
488,Carballo,ES,43.213,-8.691,52.56,94,94,1.83,overcast clouds
489,Kars,TR,40.602,43.095,29.25,82,10,0.89,clear sky
490,Vostok,RU,46.4856,135.8833,-11.7,100,92,2.68,overcast clouds
491,Ulladulla,AU,-35.35,150.4667,74.3,84,60,14.99,broken clouds
492,Zhuhai,CN,22.2769,113.5678,75.85,73,20,6.91,few clouds
493,Amahai,ID,-3.3333,128.9167,81.0,80,79,1.72,broken clouds
494,Matara,LK,5.9485,80.5353,82.49,79,86,5.03,overcast clouds
495,Estelle,US,29.8458,-90.1067,61.0,83,20,0.0,few clouds
496,Mopipi,BW,-21.1833,24.8833,89.26,36,96,9.91,overcast clouds
497,Ravar,IR,31.2656,56.8055,47.66,38,2,16.69,clear sky
498,Kurumkan,RU,54.3,110.3,2.53,94,91,3.67,overcast clouds
499,Evensk,RU,61.95,159.2333,17.13,57,7,10.92,clear sky
500,Le Moule,GP,16.3332,-61.3473,68.04,78,11,9.4,few clouds
501,Rio Grande,BR,-32.035,-52.0986,70.47,56,89,10.38,overcast clouds
502,Snezhnogorsk,RU,69.1933,33.2531,1.18,97,100,0.45,light snow
503,San Policarpo,PH,12.1791,125.5072,78.75,82,82,11.14,broken clouds
504,Gurupa,BR,-1.405,-51.64,72.82,99,100,2.44,overcast clouds
505,Auburn,US,47.3073,-122.2284,38.64,95,90,3.0,heavy intensity rain
506,Santa Rosalia,MX,27.3167,-112.2833,58.86,46,1,5.3,clear sky
507,Chabahar,IR,25.2919,60.643,71.31,45,43,17.6,scattered clouds
508,Kaminskiy,RU,57.1516,41.4732,26.13,95,99,4.81,overcast clouds
509,Bathsheba,BB,13.2167,-59.5167,77.61,69,40,13.8,scattered clouds
510,Madeji,PK,27.7544,68.4526,66.22,40,9,9.04,clear sky
511,Laguna,US,38.421,-121.4238,52.95,96,90,1.01,fog
512,Sao Felix Do Xingu,BR,-6.6447,-51.995,71.15,99,98,0.83,moderate rain
513,Broken Hill,AU,-31.95,141.4333,82.11,23,0,17.27,clear sky
514,Kanniyakumari,IN,8.0833,77.5667,84.56,64,38,16.17,scattered clouds
515,Yeniseysk,RU,58.4497,92.1703,-3.86,100,98,2.95,overcast clouds
516,Banyo,CM,6.75,11.8167,83.07,24,42,6.15,scattered clouds
517,Ouadda,CF,8.0777,22.4007,91.0,16,85,6.38,overcast clouds
518,Yerbogachen,RU,61.2767,108.0108,17.24,96,100,6.38,light snow
519,Las Vegas,US,36.175,-115.1372,49.73,48,1,6.91,clear sky
520,Padang,ID,-0.9492,100.3543,87.85,78,79,3.29,light rain
521,Dharan,NP,26.8125,87.2835,69.75,49,88,3.49,overcast clouds
522,Luwuk,ID,-0.9516,122.7875,80.47,85,76,2.57,broken clouds
523,Ivankiv,UA,50.9386,29.8943,38.61,74,100,10.31,overcast clouds
524,Muzhi,RU,65.3667,64.6667,-21.93,91,98,5.26,overcast clouds
525,Clyde River,CA,70.4692,-68.5914,-10.97,84,100,21.85,mist
526,San Clemente,US,33.427,-117.612,60.64,75,7,0.94,clear sky
527,Kinablangan,PH,7.6947,126.5503,78.82,82,78,8.3,broken clouds
528,La Trinidad,PH,16.455,120.5875,61.65,90,99,2.59,overcast clouds
529,Cabedelo,BR,-6.9811,-34.8339,75.87,72,7,9.44,clear sky
530,San Borja,BO,-14.8167,-66.85,72.28,99,100,2.77,overcast clouds
531,Quang Ngai,VN,15.1167,108.8,73.99,88,92,6.13,overcast clouds
532,Esfarayen,IR,37.0765,57.5101,38.86,50,7,1.45,clear sky
533,West Point,US,33.6076,-88.6503,46.47,89,90,5.75,light rain
534,Fairbanks,US,64.8378,-147.7164,-27.44,68,1,0.0,clear sky
535,Aklavik,CA,68.2191,-135.0107,9.43,76,81,21.7,broken clouds
536,Banna,PH,17.98,120.655,81.55,75,100,4.68,overcast clouds
537,Praia Da Vitoria,PT,38.7333,-27.0667,57.45,77,75,17.18,broken clouds
538,Zacapa,GT,14.9667,-89.5333,68.88,92,75,1.81,broken clouds
539,Oktyabrskoye,RU,43.0645,44.7417,48.34,61,20,6.71,few clouds
540,Puerto Maldonado,PE,-12.6,-69.1833,74.12,80,100,1.97,moderate rain
541,Los Llanos De Aridane,ES,28.6585,-17.9182,62.35,73,75,4.0,broken clouds
542,Tazovskiy,RU,67.4667,78.7,-20.42,96,97,11.68,overcast clouds
543,Lerwick,GB,60.1545,-1.1494,41.0,66,100,28.03,overcast clouds
544,Mnogovershinnyy,RU,53.9353,139.9242,-15.05,80,2,4.23,clear sky
545,Espanola,US,35.9911,-106.0806,41.29,69,32,2.3,scattered clouds
546,Biak,ID,-0.9131,122.8766,79.54,78,82,2.55,broken clouds
547,Batemans Bay,AU,-35.7167,150.1833,73.98,86,87,11.56,overcast clouds
548,Kjopsvik,NO,68.097,16.3742,29.17,92,99,5.77,snow
549,Rio Gallegos,AR,-51.6226,-69.2181,53.65,82,75,16.11,broken clouds
550,Izhma,RU,65.0083,53.9113,4.32,87,100,11.23,overcast clouds
551,Ucluelet,CA,48.9329,-125.5528,38.08,92,100,1.99,overcast clouds
552,Kemijarvi,FI,66.7131,27.4306,-2.49,98,57,5.39,broken clouds
553,Wanning,CN,18.8003,110.3967,72.34,81,10,12.44,clear sky
554,Batsfjord,NO,70.6345,29.7185,26.53,86,75,21.85,light snow
555,Makasar,ID,-5.14,119.4221,84.25,84,40,5.75,scattered clouds
556,Kafue,ZM,-15.7691,28.1814,73.27,78,100,6.11,light rain
557,Mackenzie,CA,55.2999,-123.1698,-18.18,69,90,5.75,overcast clouds
558,Qaqortoq,GL,60.7167,-46.0333,20.44,72,100,33.15,overcast clouds
559,Kargasok,RU,59.0556,80.8572,-10.57,99,52,3.89,broken clouds
560,Ginda,IN,30.6945,78.4932,51.67,63,56,3.2,broken clouds
561,Dimitrovgrad,RU,54.2139,49.6184,19.45,95,100,10.6,light snow
562,Puerto Escondido,MX,15.85,-97.0667,75.11,79,0,4.76,clear sky
563,Mizdah,LY,31.4451,12.9801,56.61,37,100,8.55,overcast clouds
564,Palamos,ES,41.8484,3.1291,47.68,30,0,4.0,clear sky
565,Tessalit,ML,20.1986,1.0114,70.74,17,22,6.44,few clouds
566,Tricase,IT,39.9304,18.3553,59.83,82,20,9.22,few clouds
567,Bengkulu,ID,-3.8004,102.2655,82.8,71,87,5.53,light rain
568,Jablah,SY,35.3614,35.9256,66.49,72,75,3.44,broken clouds
569,Avera,US,33.194,-82.5271,45.72,93,10,5.93,clear sky
570,Port Moresby,PG,-9.4431,147.1797,80.02,83,75,5.75,broken clouds
571,Mitzic,GA,0.7821,11.549,85.32,51,70,2.66,broken clouds
572,Nipawin,CA,53.3668,-104.0009,-27.36,75,1,5.75,clear sky
573,Kungurtug,RU,50.5994,97.5228,7.68,93,55,1.39,broken clouds
574,San Alberto,CO,7.7611,-73.3922,70.61,66,33,4.23,scattered clouds
575,Norfolk,US,42.1668,-71.2495,41.47,95,20,1.99,mist
576,Baykit,RU,61.67,96.37,-10.08,100,75,1.36,broken clouds
577,Portland,US,45.5234,-122.6762,55.62,94,100,3.0,light rain
578,Iqaluit,CA,63.7506,-68.5145,-7.87,77,90,25.32,light snow
579,Erquelinnes,BE,50.3069,4.1113,39.07,86,32,3.0,scattered clouds
580,Magdagachi,RU,53.45,125.8,-8.41,97,99,1.86,overcast clouds
581,Nador,MA,35.174,-2.9287,59.25,63,75,14.97,broken clouds
582,Tetouan,MA,35.5711,-5.3724,54.48,82,40,11.5,scattered clouds
583,Altay,CN,47.8667,88.1167,20.82,77,68,5.39,broken clouds
584,Ayan,RU,56.45,138.1667,-10.62,81,0,7.29,clear sky
585,Medea,DZ,36.2642,2.7539,39.65,85,100,3.65,overcast clouds
586,Zhigansk,RU,66.7697,123.3711,-39.41,96,72,12.95,broken clouds
587,Atasu,KZ,48.6814,71.6433,17.98,87,100,3.18,overcast clouds
588,Petauke,ZM,-14.2426,31.3253,75.24,74,98,0.34,overcast clouds
589,Berlevag,NO,70.8578,29.0864,26.55,74,75,27.63,light shower snow
590,Saurimo,AO,-9.6608,20.3916,77.32,69,75,6.91,light rain
591,Teseney,ER,15.11,36.6575,85.5,22,3,6.2,clear sky
592,Leninskoye,KZ,41.7589,69.3864,40.93,98,100,4.65,light rain
593,Kiunga,PG,-6.1219,141.2906,73.9,98,100,3.85,moderate rain
594,Santa Cruz De Tenerife,ES,28.4682,-16.2546,68.68,81,75,3.0,broken clouds
595,Vaitape,PF,-16.5167,-151.75,81.34,71,35,5.19,scattered clouds
596,Vila Velha,BR,-20.3297,-40.2925,78.94,79,0,7.0,clear sky
597,Tahta,EG,26.7693,31.5021,60.91,33,0,2.82,clear sky
598,Tucurui,BR,-3.7661,-49.6725,72.5,97,100,3.0,overcast clouds
599,Muroto,JP,33.2833,134.15,48.24,67,77,6.17,broken clouds
600,Boshan,CN,36.4833,117.8333,37.09,52,65,3.06,broken clouds
601,Buritis,BR,-15.6178,-46.4233,71.8,94,100,2.53,overcast clouds
602,Itigi,TZ,-5.7,34.4833,89.91,27,52,2.35,broken clouds
603,Sapernoye,RU,60.7167,29.9505,29.19,94,100,8.37,light snow
604,Tigil,RU,57.8,158.6667,4.82,88,4,3.91,clear sky
605,Lasa,IT,46.6166,10.7002,36.7,87,63,7.05,broken clouds
606,Santiago Del Estero,AR,-27.7951,-64.2615,60.8,32,0,4.29,clear sky
607,Nizhniy Odes,RU,63.6445,54.856,-2.2,92,100,9.73,overcast clouds
608,Pinas,EC,-3.6667,-79.65,64.24,93,38,1.3,scattered clouds
609,Acapulco,MX,16.8634,-99.8901,73.92,85,17,4.9,few clouds
610,Iskateley,RU,67.6803,53.1512,-0.24,96,100,13.11,light snow
611,Aktash,RU,50.3,87.7333,8.98,93,97,3.49,overcast clouds
612,Dicabisagan,PH,17.0818,122.4157,73.8,82,78,4.92,broken clouds
613,Paamiut,GL,61.994,-49.6678,20.01,87,100,6.17,snow
614,Shellbrook,CA,53.2168,-106.4011,-31.77,100,95,4.5,overcast clouds
615,Clarence Town,AU,-32.5833,151.7833,76.33,86,38,10.4,scattered clouds
616,Arica,CL,-18.475,-70.3042,68.23,73,0,4.61,clear sky
617,Benguela,AO,-12.5763,13.4055,80.87,71,100,3.58,overcast clouds
618,Anda,CN,46.4,125.3167,-5.6,95,22,6.93,few clouds
619,Port-Gentil,GA,-0.7193,8.7815,84.16,74,75,9.22,broken clouds
620,Brewster,US,41.3973,-73.6171,39.15,91,20,4.61,light snow
621,La Cruz,MX,23.9167,-106.9,62.58,70,0,2.59,clear sky
622,Wencheng,CN,33.0559,113.7978,39.34,82,100,4.09,light rain
623,Wiarton,CA,44.7407,-81.1332,21.24,86,75,3.44,light snow
624,Ushumun,RU,52.7833,126.5333,-6.2,95,99,1.81,overcast clouds
625,Bandarbeyla,SO,9.4942,50.8122,80.22,63,100,16.26,overcast clouds
626,Fukue,JP,32.6881,128.8419,44.96,76,40,6.91,scattered clouds
627,Phek,IN,25.6667,94.5,58.73,43,27,1.14,scattered clouds
628,Dawlatabad,AF,36.4141,64.9053,41.49,91,100,6.44,overcast clouds
629,Druzhba,UA,52.0428,33.9453,34.3,96,100,11.74,overcast clouds
630,Garden City,US,42.3256,-83.331,18.63,77,90,1.99,overcast clouds
631,Lavrentiya,RU,65.5833,-171.0,5.76,77,1,3.65,clear sky
632,Bundaberg,AU,-24.85,152.35,81.21,76,40,5.99,scattered clouds
633,Dwarka,IN,22.2394,68.9678,70.48,72,62,4.52,broken clouds
634,Taltal,CL,-25.4,-70.4833,64.53,82,85,1.07,overcast clouds
635,Madaoua,NE,14.073,5.96,79.54,15,73,14.0,broken clouds
636,Japura,ID,-0.3167,102.35,81.7,86,45,3.0,scattered clouds
637,Kohtla-Nomme,EE,59.3517,27.175,23.27,93,100,13.22,light snow
638,Saint-Leu,RE,-21.15,55.2833,85.03,82,100,3.71,moderate rain
639,Jacareacanga,BR,-6.2222,-57.7528,72.61,99,100,3.24,overcast clouds
640,Londoko,RU,49.0333,131.9833,-12.6,99,65,3.42,broken clouds
641,Banjar,ID,-8.19,114.9675,84.06,75,49,2.44,scattered clouds
642,Sajanan,TN,37.0573,9.2426,48.47,85,100,8.5,overcast clouds
643,Akureyri,IS,65.6835,-18.0878,40.93,75,40,44.87,light intensity drizzle
644,Pombas,CV,17.1503,-25.0201,69.58,67,100,15.82,overcast clouds
645,Miyako,JP,39.6367,141.9525,29.48,75,48,4.43,scattered clouds
646,Verkhnevilyuysk,RU,63.4453,120.3167,-17.79,88,100,7.16,overcast clouds
647,Hyeres,FR,43.1167,6.1167,50.68,39,0,6.91,clear sky
648,Todos Santos,MX,23.45,-110.2167,68.0,38,49,4.45,scattered clouds
649,Ajdabiya,LY,30.7554,20.2263,62.26,42,7,13.15,clear sky
650,Ondangwa,NA,-17.9167,15.95,86.0,35,0,2.3,clear sky
651,Sena Madureira,BR,-9.0656,-68.6569,70.12,97,88,0.92,overcast clouds
652,Saint Anthony,US,45.0205,-93.218,1.24,78,40,5.99,scattered clouds
653,Lima,PE,-12.0432,-77.0282,67.89,86,0,8.05,clear sky
654,San Cristobal,VE,7.7669,-72.225,60.06,77,56,1.86,broken clouds
655,Uporovo,RU,56.3109,66.2693,0.3,93,12,4.68,few clouds
656,Bilibino,RU,68.0546,166.4372,1.15,76,58,3.74,broken clouds
657,Amarpatan,IN,24.3167,80.9833,72.97,40,92,4.43,overcast clouds
658,Mayo,US,38.8876,-76.5119,41.23,90,89,1.01,light rain
659,Ambon,ID,-3.6954,128.1814,84.34,74,40,3.44,scattered clouds
660,Alta Floresta,BR,-9.8756,-56.0861,70.63,99,99,2.62,overcast clouds
661,Bac Lieu,VN,9.285,105.7244,81.03,70,56,14.9,broken clouds
662,Campo De Criptana,ES,39.4046,-3.1249,40.44,69,20,10.09,few clouds
663,Nago,JP,26.5881,127.9761,68.07,67,69,15.3,broken clouds
664,Two Rivers,US,44.1539,-87.5693,16.07,86,90,3.0,light snow
665,Ugoofaaru,MV,5.6667,73.0,81.88,74,89,9.89,overcast clouds
666,Neuquen,AR,-38.9516,-68.0591,69.69,68,0,3.44,clear sky
667,Eureka,US,40.8021,-124.1637,55.2,96,100,4.72,overcast clouds
668,Filingue,NE,14.3521,3.3168,78.58,17,79,12.77,broken clouds
669,Feuchtwangen,DE,49.1667,10.3333,35.4,87,100,8.01,overcast clouds
670,Shibukawa,JP,36.4833,139.0,31.44,52,69,1.99,broken clouds
671,Hun,LY,29.1268,15.9477,65.19,28,53,7.63,broken clouds
672,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,27.19,64,40,6.71,scattered clouds
673,Xinyang,CN,32.1228,114.0656,40.12,80,100,8.57,overcast clouds
674,Sai Buri,TH,6.7013,101.6168,82.96,75,31,7.25,scattered clouds
675,Atar,MR,20.5169,-13.0499,59.05,33,99,4.61,overcast clouds
676,Terekli-Mekteb,RU,44.1671,45.8698,54.23,45,60,10.94,broken clouds
677,Bonthe,SL,7.5264,-12.505,82.06,75,71,5.82,broken clouds
678,Malaba,KE,0.6346,34.2756,89.73,25,97,5.32,overcast clouds
679,Mmabatho,ZA,-25.85,25.6333,80.56,54,0,14.97,clear sky
680,Tuy Hoa,VN,13.0833,109.3,74.62,88,32,7.34,scattered clouds
681,Arkhara,RU,49.4212,130.0842,-17.52,98,99,1.52,overcast clouds
682,Linjiang,CN,41.8069,126.9078,5.0,94,4,1.28,clear sky
683,Genhe,CN,50.7833,121.5167,-9.87,100,49,1.92,scattered clouds
684,Brigantine,US,39.4101,-74.3646,38.05,96,78,17.9,broken clouds
685,Guia Lopes Da Laguna,BR,-21.4578,-56.1142,72.82,83,5,2.08,clear sky
686,Jermuk,AM,39.8417,45.6723,33.66,77,0,2.48,clear sky
